,PlayerName,M/F,PlayerTeam,OpposingTeam,Score1,Score2,Date,GameID,Season,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
135,Pujol Pierre,M,BERLIN RECYCLING Volleys,TSV Unterhaching,3,0,2019/10/27,1021.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
136,Jarvis Jared,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,3.0,0.0,4.0,1.0,0,12.0,2.0,10.0,0,0.0,3.0,0.0
137,Petter Michelle,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,4.0,3.0,9.0,1.0,0,0.0,0,6.0,0,0.0,3.0,1.0
138,Dervisaj Leon,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,1.0,1.0,3.0,0,0,0.0,0,2.0,0,0.0,1.0,0.0
139,Nagel Friederich,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
140,Mönnich Johannes,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,4.0,2.0,5.0,1.0,0,0.0,0,11.0,0,1.0,4.0,0.0
141,Barfield Lauren,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
142,Grozer Tim,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,15.0,4.0,11.0,3.0,1.0,18.0,2.0,28.0,3.0,3.0,13.0,1.0
143,Takagui Ana Tiemi,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,0.0,-1.0,0.0,0,0,13.0,1.0,0.0,0,0.0,0.0,0.0
144,Weir James,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,6.0,3.0,13.0,3.0,1.0,2.0,0,9.0,0,0.0,5.0,0.0
145,Tille Johannes,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,1.0,0.0,3.0,0,0,17.0,1.0,4.0,0,0.0,1.0,0.0
146,Apfelbach Karl,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,4.0,-3.0,4.0,2.0,1.0,0.0,0,17.0,4.0,1.0,3.0,0.0
147,Hopt Jannis,M,TSV Unterhaching,BERLIN RECYCLING Volleys,0,3,2019/10/27,1021.0,2019/2020,0.0,-1.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
148,Bock Linda,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,0.0,0.0,0.0,0,0,22.0,0,0.0,0,0.0,0.0,0.0
149,Nelson Taylor Kaera,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,1.0,1.0,1.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
150,Brinkmann Anika,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,19.0,9.0,11.0,2.0,1.0,34.0,0,42.0,3.0,5.0,16.0,2.0
151,Kastrup Liza,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,14.0,8.0,20.0,1.0,0,2.0,0,33.0,3.0,2.0,11.0,3.0
152,Korevaar Demi Johanna Marijke,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,5.0,2.0,8.0,1.0,0,0.0,0,11.0,1.0,1.0,3.0,2.0
153,Lambert Adeja,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,1.0,-1.0,2.0,1.0,0,4.0,1.0,9.0,0,0.0,1.0,0.0
154,Barber Nele,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,15.0,9.0,12.0,1.0,1.0,26.0,1.0,31.0,1.0,3.0,13.0,1.0
155,Langgemach Juliane,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,7.0,4.0,16.0,2.0,3.0,1.0,0,10.0,0,1.0,2.0,2.0
156,van Aalen Sarah Emma,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,5.0,2.0,9.0,2.0,0,0.0,0,9.0,1.0,0.0,3.0,2.0
157,Wezorke Barbara Roxana,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,2.0,1.0,4.0,0,1.0,0.0,0,5.0,1.0,0.0,1.0,0.0
158,Lacerda Pereira Heloiza,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
159,Kirchhoff Mia,F,USC Münster,Allianz MTV Stuttgart,1,3,2020/11/01,2027.0,2020/2021,0.0,0.0,1.0,0,0,3.0,0,1.0,0,0.0,0.0,0.0
160,Koskelo Roosa,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,0.0,-1.0,0.0,0,0,17.0,1.0,0.0,0,0.0,0.0,0.0
161,Segura Palleres Maria,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,11.0,7.0,15.0,1.0,0,18.0,0,21.0,0,3.0,8.0,3.0
162,Lohuis Juliët,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,8.0,7.0,14.0,0,0,0.0,0,14.0,1.0,0.0,5.0,3.0
163,Grozer Dora,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,2.0,-2.0,7.0,2.0,0,8.0,2.0,6.0,0,0.0,2.0,0.0
164,Rosenthal Jenna,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
165,Kästner Pia,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,0.0,0.0,4.0,0,0,0.0,0,1.0,0,0.0,0.0,0.0
166,Große Scharmann Lena,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,1.0,1.0,0.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
167,Papafotiou Athina,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,3.0,3.0,13.0,0,0,0.0,0,3.0,0,0.0,2.0,1.0
168,Rivers Krystal,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,29.0,19.0,17.0,2.0,1.0,0.0,0,56.0,3.0,5.0,26.0,2.0
169,Berger Lara,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
170,Mlejnkova Michaela,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,11.0,2.0,13.0,0,0,31.0,3.0,27.0,3.0,3.0,10.0,1.0
171,Todorova Mira,F,Allianz MTV Stuttgart,USC Münster,3,1,2020/11/01,2027.0,2020/2021,11.0,8.0,12.0,1.0,1.0,0.0,0,18.0,1.0,1.0,8.0,2.0
172,Harbin Danielle,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,7.0,0.0,7.0,1.0,0,0.0,0,25.0,5.0,1.0,6.0,1.0
173,Müller Sabrina,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,7.0,7.0,6.0,0,0,0.0,0,7.0,0,0.0,5.0,2.0
174,Meis Lisanne,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,0.0,-1.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
175,Boom Dagmar,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
176,Mohler Blake,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
177,Sunjic Jelena,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,6.0,5.0,3.0,0,0,0.0,0,16.0,0,1.0,6.0,0.0
178,de Zwart Laura,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,12.0,12.0,8.0,0,1.0,0.0,0,11.0,0,0.0,6.0,5.0
179,Steger Claudia,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,12.0,10.0,10.0,1.0,0,29.0,0,23.0,1.0,0.0,10.0,2.0
180,Lohmann Elisa,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,8.0,0,0.0,0,0.0,0.0,0.0
181,Pallag Agnes,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,10.0,6.0,20.0,0,0,10.0,0,20.0,2.0,2.0,7.0,3.0
182,Jaksetic Vedrana,F,VfB Suhl LOTTO Thüringen,USC Münster,3,0,2020/11/14,2034.0,2020/2021,2.0,2.0,17.0,0,0,0.0,0,5.0,0,0.0,0.0,2.0
183,Bock Linda,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,4.0,0,0.0,0,0.0,0.0,0.0
184,Nelson Taylor Kaera,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,7.0,0,0,0.0,0,2.0,0,0.0,0.0,0.0
185,Brinkmann Anika,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,8.0,-2.0,7.0,3.0,0,31.0,1.0,24.0,3.0,3.0,7.0,1.0
186,Kastrup Liza,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,11.0,6.0,8.0,0,0,0.0,0,24.0,2.0,3.0,10.0,1.0
187,Korevaar Demi Johanna Marijke,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,7.0,5.0,7.0,0,0,0.0,0,14.0,0,2.0,7.0,0.0
188,Lambert Adeja,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,-2.0,1.0,1.0,0,0.0,0,2.0,0,1.0,0.0,0.0
189,Barber Nele,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,2.0,-5.0,11.0,1.0,0,36.0,0,20.0,2.0,4.0,2.0,0.0
190,Langgemach Juliane,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,11.0,8.0,7.0,1.0,0,0.0,0,16.0,1.0,1.0,9.0,2.0
191,van Aalen Sarah Emma,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,-1.0,5.0,0,0,0.0,0,2.0,0,1.0,0.0,0.0
192,Wezorke Barbara Roxana,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
193,Kildau Erika,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
194,Lacerda Pereira Heloiza,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
195,Mohr Pia,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
196,Kirchhoff Mia,F,USC Münster,VfB Suhl LOTTO Thüringen,0,3,2020/11/14,2034.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
197,Ilic Dorde,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,8.0,6.0,14.0,2.0,1.0,0.0,0,5.0,0,0.0,3.0,4.0
198,Stöhr Tim,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,0.0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0.0
199,Peter Tim,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,14.0,9.0,11.0,1.0,0,23.0,3.0,17.0,1.0,0.0,13.0,1.0
200,Tille Johannes,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,4.0,4.0,13.0,0,1.0,0.0,0,1.0,0,0.0,1.0,2.0
201,Tille Ferdinand,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,0.0,0.0,0.0,0,0,17.0,0,0.0,0,0.0,0.0,0.0
202,Kaminski Jonas,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,0.0,-1.0,6.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
203,van Werkhoven Mart,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,5.0,3.0,13.0,2.0,0,2.0,0,4.0,0,0.0,4.0,1.0
204,Engelmann Linus,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,0.0,-1.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
205,Mantha Jori Alexander,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,17.0,6.0,10.0,3.0,1.0,24.0,4.0,27.0,1.0,3.0,15.0,1.0
206,Penrose Jalen,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,22.0,8.0,23.0,7.0,6.0,0.0,0,34.0,5.0,2.0,15.0,1.0
207,Sagstetter Benedikt,M,WWK Volleys Herrsching,WWK Volleys Herrsching,3,1,2019/11/16,1040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
208,Peta Mircea Paul,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,2.0,0.0,4.0,1.0,0,5.0,1.0,2.0,0,0.0,2.0,0.0
209,Sagstetter Jonas,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,6.0,-4.0,10.0,3.0,0,23.0,3.0,13.0,1.0,3.0,4.0,2.0
210,Watanabe Shunsuke,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,0.0,-1.0,0.0,0,0,16.0,1.0,0.0,0,0.0,0.0,0.0
211,Krüger Merten,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,0.0,0.0,11.0,0,0,0.0,0,1.0,0,0.0,0.0,0.0
212,Halanda Tomas,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,2.0,-2.0,3.0,1.0,0,8.0,1.0,4.0,1.0,1.0,2.0,0.0
213,Peemüller Richard,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,1.0,1.0,0.0,0,0,0.0,0,2.0,0,0.0,1.0,0.0
214,Prokopczuk Rafal,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
215,Brand Tobias,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
216,Jurkovics Mathäus,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,3.0,-1.0,9.0,2.0,1.0,1.0,1.0,4.0,0,1.0,1.0,1.0
217,Hamzagic Irfan,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,18.0,6.0,12.0,5.0,2.0,0.0,0,31.0,3.0,4.0,15.0,1.0
218,Van der Ent Luuc,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,7.0,5.0,12.0,2.0,2.0,0.0,0,7.0,0,0.0,4.0,1.0
219,Antony Carlos,M,WWK Volleys Herrsching,WWK Volleys Herrsching,1,3,2019/11/16,1040.0,2019/2020,14.0,11.0,20.0,0,2.0,21.0,2.0,19.0,0,1.0,12.0,0.0
220,Bock Linda,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,0.0,-1.0,0.0,0,0,13.0,1.0,0.0,0,0.0,0.0,0.0
221,Nelson Taylor Kaera,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,0.0,0.0,4.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
222,Brinkmann Anika,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,16.0,3.0,19.0,2.0,2.0,21.0,4.0,32.0,5.0,2.0,13.0,1.0
223,Kastrup Liza,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,17.0,15.0,12.0,0,1.0,2.0,1.0,29.0,0,1.0,12.0,4.0
224,Korevaar Demi Johanna Marijke,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,6.0,4.0,8.0,0,2.0,1.0,0,12.0,1.0,1.0,3.0,1.0
225,Lambert Adeja,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,14.0,5.0,11.0,1.0,2.0,40.0,4.0,29.0,3.0,1.0,12.0,0.0
226,Barber Nele,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,6.0,5.0,8.0,0,1.0,7.0,1.0,9.0,0,0.0,4.0,1.0
227,Langgemach Juliane,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,6.0,4.0,6.0,1.0,0,1.0,1.0,7.0,0,0.0,5.0,1.0
228,van Aalen Sarah Emma,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,3.0,2.0,7.0,1.0,1.0,0.0,0,3.0,0,0.0,1.0,1.0
229,Wezorke Barbara Roxana,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,7.0,3.0,13.0,1.0,0,1.0,1.0,9.0,1.0,1.0,4.0,3.0
230,Lacerda Pereira Heloiza,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,4.0,3.0,6.0,1.0,2.0,0.0,0,5.0,0,0.0,2.0,0.0
231,Mohr Pia,F,USC Münster,Ladies in Black Aachen,3,1,2020/12/09,2057.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
232,Hindriksen Mareike,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,6.0,3.0,17.0,1.0,3.0,1.0,1.0,9.0,1.0,0.0,3.0,0.0
233,Kicka Kristina,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,19.0,13.0,19.0,2.0,6.0,0.0,0,33.0,1.0,3.0,13.0,0.0
234,Haynes Madeline,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,3.0,-5.0,2.0,0,0,9.0,3.0,11.0,2.0,3.0,2.0,1.0
235,Lavickyte Rugile,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
236,Sorbo Live,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
237,Poll Jana Franziska,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,14.0,10.0,19.0,1.0,2.0,19.0,2.0,33.0,0,1.0,12.0,0.0
238,Olimstad Emilie,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,7.0,3.0,10.0,1.0,1.0,18.0,1.0,23.0,0,2.0,6.0,0.0
239,Timmerman Eline,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,8.0,8.0,7.0,0,1.0,1.0,0,10.0,0,0.0,4.0,3.0
240,Herelova Nina,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,15.0,9.0,16.0,1.0,0,1.0,0,25.0,2.0,3.0,13.0,2.0
241,Cesar Annie,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,0.0,-4.0,0.0,0,0,38.0,4.0,0.0,0,0.0,0.0,0.0
242,Schwertmann Leonie,F,Ladies in Black Aachen,USC Münster,1,3,2020/12/09,2057.0,2020/2021,0.0,-1.0,3.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
243,Ilic Dorde,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,10.0,8.0,17.0,2.0,0,1.0,0,11.0,0,0.0,8.0,2.0
244,Lembach Justus,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
245,Peter Tim,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,8.0,1.0,15.0,3.0,1.0,10.0,1.0,17.0,3.0,0.0,6.0,1.0
246,van der Ent Luuc Cornelius,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,3.0,2.0,8.0,1.0,0,2.0,0,8.0,0,0.0,3.0,0.0
247,Tille Johannes,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,3.0,-1.0,16.0,4.0,2.0,0.0,0,0.0,0,0.0,0.0,1.0
248,Tille Ferdinand,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,0.0,-4.0,0.0,0,0,18.0,4.0,0.0,0,0.0,0.0,0.0
249,Kaminski Jonas,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,13.0,6.0,13.0,2.0,1.0,2.0,1.0,20.0,1.0,3.0,9.0,3.0
250,Ferch Iven Fietje,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,4.0,2.0,3.0,1.0,0,0.0,0,4.0,0,1.0,2.0,2.0
251,Mantha Jori Alexander,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,15.0,8.0,17.0,4.0,2.0,34.0,2.0,24.0,1.0,0.0,13.0,0.0
252,Penrose Jalen,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
253,Tille Johannes,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
254,Wieczorek David Matthew,M,WWK Volleys Herrsching,SWD powervolleys DÜREN,1,3,2020/12/05,1032.0,2020/2021,9.0,4.0,3.0,1.0,0,9.0,3.0,14.0,0,1.0,8.0,1.0
255,Batanov Ivan,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,9.0,0,0.0,0,0.0,0.0,0.0
256,Schumann Philipp,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,-3.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0.0,0.0
257,Bann Blair,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,27.0,0,0.0,0,0.0,0.0,0.0
258,Ireland Craig,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
259,Andrae Björn,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,1.0,1.0,0.0,0,0,1.0,0,1.0,0,0.0,1.0,0.0
260,Ernastowicz Marcin,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,7.0,-7.0,17.0,6.0,2.0,20.0,4.0,15.0,1.0,3.0,5.0,0.0
261,Brand Tobias,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,25.0,18.0,13.0,1.0,2.0,16.0,2.0,38.0,1.0,3.0,22.0,1.0
262,Andrei Michael,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,8.0,7.0,9.0,0,0,0.0,0,10.0,1.0,0.0,5.0,3.0
263,Burggräf Eric,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,-1.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
264,Gevert Sebastián,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,23.0,15.0,19.0,3.0,7.0,0.0,0,30.0,3.0,2.0,16.0,0.0
265,Van Berkel Lucas Joshua,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,5.0,3.0,12.0,1.0,0,1.0,0,9.0,0,1.0,4.0,1.0
266,Kocian Tomas,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,1.0,-1.0,14.0,2.0,0,0.0,0,1.0,0,0.0,1.0,0.0
267,Deshane Jordan,M,SWD powervolleys DÜREN,WWK Volleys Herrsching,3,1,2020/12/05,1032.0,2020/2021,0.0,-1.0,0.0,0,0,0.0,0,1.0,0,1.0,0.0,0.0
268,Oud Nynke,F,VC Wiesbaden,Ladies in Black Aachen,0,3,2019/10/11,2029.0,2019/2020,4.0,2.0,11.0,2.0,0,0.0,0,4.0,0,0.0,3.0,1.0
269,Großer Tanja,F,VC Wiesbaden,Ladies in Black Aachen,0,3,2019/10/11,2029.0,2019/2020,1.0,1.0,1.0,0,0,0.0,0,9.0,0,0.0,1.0,0.0
